info_id,date,time,lineName,directionCode1,directionCode2,all,station_from,station_to,cse
937,20200128,19:42,C,0,1,1,-,-,安全確認
938,20200128,19:52,C,0,1,1,-,-,安全確認
939,20200213,16:50,C,1,1,1,-,-,線路に人立入
940,20200213,17:06,C,1,1,1,-,-,線路に人立入
941,20200305,17:00,C,0,1,1,-,-,車両点検
942,20200305,17:01,C,0,1,1,-,-,車両点検
943,20200305,17:07,C,0,1,1,-,-,車両点検
944,20200305,17:10,C,0,1,1,-,-,車両点検
945,20200305,17:17,C,0,1,1,-,-,車両点検
946,20200305,17:20,C,0,1,1,-,-,車両点検
947,20200314,16:42,C,1,1,1,-,-,混雑
948,20200314,17:20,C,1,1,1,-,-,混雑
949,20200314,17:20,C,1,1,1,-,-,車両点検
950,20200314,17:25,C,1,1,1,-,-,混雑
951,20200314,17:25,C,1,1,1,-,-,車両点検
952,20200314,17:45,C,1,1,1,-,-,混雑
953,20200314,17:45,C,1,1,1,-,-,車両点検
954,20200314,17:52,C,1,1,1,-,-,混雑
955,20200314,17:52,C,1,1,1,-,-,車両点検
956,20200314,17:58,C,1,1,1,-,-,混雑
957,20200314,17:58,C,1,1,1,-,-,車両点検
958,20200314,18:11,C,1,1,1,-,-,混雑
959,20200314,18:11,C,1,1,1,-,-,車両点検
960,20200314,18:34,C,1,1,1,-,-,混雑
961,20200314,18:34,C,1,1,1,-,-,車両点検
962,20200314,18:39,C,1,1,1,-,-,混雑
963,20200314,18:39,C,1,1,1,-,-,車両点検
964,20200314,19:02,C,1,1,1,-,-,混雑
965,20200314,19:17,C,1,1,1,-,-,混雑
966,20200314,20:11,C,1,1,1,-,-,混雑
967,20200314,20:21,C,1,1,1,-,-,混雑
968,20200426,16:45,C,1,1,1,-,-,線路に支障物
969,20200426,17:05,C,1,1,1,-,-,線路に支障物
970,20200818,18:33,C,0,1,1,-,-,車内トラブル
971,20200818,18:46,C,0,1,1,-,-,車内トラブル
972,20200818,19:01,C,0,1,1,-,-,車内トラブル
973,20200818,19:09,C,0,1,1,-,-,車内トラブル
974,20200818,19:11,C,0,1,1,-,-,車内トラブル
975,20200818,19:17,C,0,1,1,-,-,車内トラブル
976,20200903,17:30,C,1,0,1,-,-,お客さま救護
977,20200903,17:36,C,1,0,1,-,-,お客さま救護
978,20200903,17:45,C,1,0,1,-,-,お客さま救護
979,20200903,18:10,C,1,0,1,-,-,お客さま救護
980,20200903,18:23,C,1,0,1,-,-,お客さま救護
981,20200903,18:47,C,1,0,1,-,-,お客さま救護
982,20200903,18:49,C,1,0,1,-,-,お客さま救護
983,20200817,16:07,A,1,0,1,-,-,車両点検
984,20200713,16:48,D,1,1,1,-,-,人身事故
985,20200713,17:06,D,1,1,1,-,-,人身事故
986,20200713,17:09,D,1,1,1,-,-,人身事故
987,20200713,17:17,D,1,1,1,-,-,人身事故
988,20200713,17:29,D,1,1,1,-,-,人身事故
989,20200713,17:32,D,1,1,1,-,-,人身事故
990,20200820,16:36,D,1,1,1,-,-,人身事故
991,20200820,17:08,D,1,1,1,-,-,人身事故
992,20200820,17:21,D,1,1,1,-,-,人身事故
993,20200820,17:39,D,1,1,0,wwYD,fZfY,人身事故
994,20200820,17:39,D,1,1,1,-,-,人身事故
995,20200820,17:44,D,1,1,1,-,-,人身事故
996,20200820,17:44,D,1,1,0,wwYD,fZfY,人身事故
997,20200820,17:50,D,1,1,0,wwYD,fZfY,人身事故
998,20200820,17:50,D,1,1,1,-,-,人身事故
999,20200302,17:27,C,0,1,1,-,-,お客さま救護
1000,20200817,17:47,C,1,0,1,-,-,お客さま救護
1001,20191227,16:58,A,1,1,1,-,-,架線に支障物
1002,20191227,17:03,A,1,1,1,-,-,架線に支障物
1003,20191227,17:06,A,1,1,1,-,-,架線に支障物
1004,20191227,17:10,A,1,1,1,-,-,架線に支障物
1005,20191227,17:11,A,1,1,1,-,-,架線に支障物
1006,20191227,17:16,A,1,1,1,-,-,架線に支障物
1007,20191227,17:17,A,1,1,1,-,-,架線に支障物
1008,20191227,17:19,A,1,1,1,-,-,架線に支障物
1009,20191227,17:21,A,1,1,1,-,-,架線に支障物
1010,20191227,17:27,A,1,1,1,-,-,架線に支障物
1011,20191227,17:32,A,1,1,1,-,-,架線に支障物
1012,20191227,17:38,A,1,1,1,-,-,架線に支障物
1013,20191227,17:41,A,1,1,1,-,-,架線に支障物
1014,20191227,17:47,A,1,1,1,-,-,架線に支障物
1015,20191227,17:57,A,1,1,1,-,-,架線に支障物
1016,20191227,18:05,A,1,1,1,-,-,架線に支障物
1017,20191227,18:26,A,1,1,1,-,-,架線に支障物
1018,20191227,18:35,A,1,1,1,-,-,架線に支障物
1019,20191227,18:47,A,1,1,1,-,-,架線に支障物
1020,20191227,18:56,A,1,1,1,-,-,架線に支障物
1021,20200124,16:58,A,1,1,1,-,-,人身事故
1022,20200124,17:51,A,1,1,1,-,-,人身事故
1023,20200124,18:33,A,1,1,1,-,-,人身事故
1024,20200124,18:58,A,1,1,1,-,-,人身事故
1025,20200324,18:28,A,1,1,1,-,-,人身事故
1026,20200324,18:36,A,1,1,1,-,-,人身事故
1027,20200324,18:41,A,1,1,1,-,-,人身事故
1028,20200324,18:43,A,1,1,1,-,-,人身事故
1029,20200324,18:54,A,1,1,1,-,-,人身事故
1030,20200124,18:33,D,1,1,1,-,-,人身事故
1031,20200124,18:58,D,1,1,1,-,-,人身事故
1032,20200324,18:20,D,1,1,1,-,-,人身事故
1033,20200324,18:22,D,1,1,1,-,-,人身事故
1034,20200324,18:28,D,1,1,1,-,-,人身事故
1035,20200324,18:36,D,1,1,1,-,-,人身事故
1036,20200324,18:41,D,1,1,1,-,-,人身事故
1037,20200324,18:43,D,1,1,1,-,-,人身事故
1038,20200324,18:54,D,1,0,1,-,-,人身事故
1039,20200321,18:40,C,1,1,1,-,-,異音の確認
1040,20200321,18:49,C,1,1,1,-,-,異音の確認
